user_count,startYear,runtimeMinutes,Action,Adventure,Animation,Biography,Children,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,IMAX,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,num_writers,special_writers_count,directors_num,Star_1,Star_2,Star_3,Star_4,title_filtered,rating_category
159,2003,61.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16,-1,-1,-1,-1,Ghosts of the Abyss,medium
1157,2003,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,House of 1000 Corpses,low
1155,2002,109.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Lilya 4-Ever (Lilja 4-ever),medium
116,2002,91.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,XX/XY,low
1857,2003,104.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,-1,-1,-1,-1,-1,Bulletproof Monk,low
3140,2003,91.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,"Mighty Wind, A",medium
3448,2003,117.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,58,-1,Holes,medium
471,2003,86.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,Malibu's Most Wanted,low
1257,2001,98.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,"Winged Migration (Peuple migrateur, Le)",medium
318,2000,109.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Flickering Lights (Blinkende lygter),medium
1214,1971,113.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,-1,6,-1,-1,-1,Straw Dogs,medium
1891,1971,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,-1,-1,-1,-1,-1,"Andromeda Strain, The",medium
192,1994,96.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,-1,-1,-1,-1,-1,Brainscan,low
1638,1966,112.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,-1,-1,-1,-1,-1,Fahrenheit 451,medium
275,2002,92.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,I Am Trying to Break Your Heart,medium
473,1986,116.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,-1,86,-1,-1,-1,Legal Eagles,low
123,2001,113.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,"Other Side of Heaven, The",medium
214,1993,90.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Undercover Blues,medium
373,1986,106.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,Wildcats,low
536,1978,134.0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,17,-1,-1,-1,-1,"Wiz, The",low
138,1991,115.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Marrying Man, The (Too Hot to Handle)",low
272,1991,105.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"My Father the Hero (Mon père, ce héros.)",low
199,1991,89.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,83,-1,-1,Scenes from a Mall,low
1077,2003,97.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,-1,6,-1,-1,Confidence,medium
6168,2003,90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,Identity,medium
210,2003,96.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Real Cancun, The",low
111,2002,116.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,-1,-1,-1,-1,-1,City of Ghosts,medium
259,2003,138.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Decade Under the Influence, A",medium
199,2001,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,94,Manic,medium
139,2002,100.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,4,-1,-1,-1,People I Know,low
2831,2002,97.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,Spellbound,medium
746,2003,94.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,"Lizzie McGuire Movie, The",low
19963,2003,134.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,-1,-1,78,-1,56,X2: X-Men United,medium
171,2002,96.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Blue Car,medium
333,2002,132.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,62,-1,-1,-1,"Dancer Upstairs, The",medium
544,2003,104.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,-1,27,-1,-1,-1,Owning Mahowny,medium
1389,2003,92.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Daddy Day Care,low
406,2002,90.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,"Man on the Train (Homme du train, L')",medium
413,2003,96.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Shape of Things, The",medium
447,2000,88.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,101 Reykjavik (101 Reykjavík),medium
474,1985,113.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,-1,57,-1,-1,-1,"Chorus Line, A",medium
116,1986,108.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,Absolute Beginners,low
178,1984,94.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,Breakin' 2: Electric Boogaloo,low
181,1984,87.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Breakin',low
5448,1986,125.0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,-1,-1,-1,-1,-1,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),high
112,1990,104.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Lambada,low
380,1957,122.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-1,45,48,-1,-1,Gunfight at the O.K. Corral,medium
472,1956,111.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,High Society,medium
327,1953,109.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,Kiss Me Kate,medium
23064,2003,138.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,-1,-1,-1,-1,-1,"Matrix Reloaded, The",medium
1862,2003,101.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Down with Love,medium
240,2002,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Cinemania,medium
1220,2002,122.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Spanish Apartment, The (L'auberge espagnole)",medium
355,2002,80.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Pokémon Heroes,low
15145,2003,101.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,-1,93,-1,19,-1,Bruce Almighty,medium
459,2003,98.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,-1,-1,57,-1,-1,"In-Laws, The",low
202,2002,102.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Gigantic (A Tale of Two Johns),medium
34712,2003,100.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Finding Nemo,medium
13413,2003,111.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,-1,-1,-1,74,-1,"Italian Job, The",medium
1076,2003,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,Wrong Turn,low
1824,2003,107.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Capturing the Friedmans,medium
147,2002,116.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Together (Han ni Zai Yiki),medium
5169,2003,107.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,-1,-1,-1,-1,-1,"2 Fast 2 Furious (Fast and the Furious 2, The)",low
3585,2002,101.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Whale Rider,medium
223,1991,108.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,-1,-1,-1,-1,-1,Once a Thief (Zong heng si hai),medium
256,1970,114.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,-1,-1,-1,-1,-1,"Man Called Horse, A",medium
208,1971,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-1,47,-1,-1,-1,Big Jake,medium
184,1973,103.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,-1,-1,-1,-1,-1,"Crazies, The (a.k.a. Code Name: Trixie)",medium
126,1963,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,5,-1,-1,-1,-1,Dementia 13,low
174,2001,111.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Murder on a Sunday Morning (Un coupable idéal),medium
185,1970,114.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,-1,47,-1,-1,-1,Rio Lobo,medium
183,1968,95.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,45,-1,-1,-1,"Swimmer, The",medium
370,1950,96.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Treasure Island,medium
118,1952,91.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,-1,15,-1,-1,-1,Bend of the River,medium
214,1976,97.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Car Wash,low
337,1939,95.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,-1,-1,15,-1,-1,Destry Rides Again,medium
312,1979,121.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,-1,86,-1,-1,-1,"Electric Horseman, The",medium
165,1965,134.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,-1,-1,-1,-1,King Rat,medium
161,1990,126.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,9,-1,-1,-1,Mr. & Mrs. Bridge,medium
274,1965,105.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-1,15,-1,-1,-1,Shenandoah,medium
144,1992,91.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Straight Talk,low
432,1991,109.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Oscar,low
353,1997,107.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,"6th Man, The (Sixth Man, The)",low
132,1970,109.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,"Railway Children, The",medium
706,1970,116.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,-1,23,-1,-1,-1,Two Mules for Sister Sara,medium
291,1950,92.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,-1,15,-1,-1,-1,Winchester '73,medium
167,1979,90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Ziggy Stardust and the Spiders from Mars,medium
637,1929,68.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Man with the Movie Camera, The (Chelovek s kino-apparatom)",high
821,1993,115.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,3,28,-1,-1,This Boy's Life,medium
4416,1991,116.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,-1,-1,99,-1,-1,Barton Fink,medium
322,1969,132.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,14,-1,-1,-1,Battle of Britain,medium
420,1992,109.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Belle époque,medium
122,1961,107.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,-1,47,-1,-1,-1,"Comancheros, The",medium
624,1965,142.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,15,-1,41,-1,"Flight of the Phoenix, The",medium
202,1957,107.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,8,90,-1,-1,-1,"Heaven Knows, Mr. Allison",medium
123,1972,101.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,86,-1,-1,-1,"Hot Rock, The",medium
245,1958,115.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,9,-1,-1,85,"Long, Hot Summer, The",medium
206,1989,124.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,Music Box,medium
137,1960,122.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,-1,47,-1,-1,-1,North to Alaska,medium
247,1960,97.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,-1,-1,-1,-1,Sink the Bismark!,medium
150,1966,156.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,-1,-1,-1,-1,-1,"Blue Max, The",medium
153,1951,88.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,-1,-1,-1,-1,"Desert Fox, The",medium
573,1962,119.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,-1,-1,-1,-1,-1,"Trial, The (Procès, Le)",medium
1078,1960,125.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,8,45,-1,-1,-1,"Unforgiven, The",medium
544,1997,95.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Good Burger,low
393,1991,118.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,10,-1,-1,-1,Mississippi Masala,medium
119,1947,106.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Quai des Orfèvres (Jenny Lamour),medium
110,1992,110.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,-1,-1,-1,-1,"Stranger Among Us, A",low
151,1970,111.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,47,-1,-1,-1,Chisum,medium
160,1990,103.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Opportunity Knocks,low
188,1991,98.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,-1,-1,-1,-1,-1,Shattered,medium
184,1943,156.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,"Song of Bernadette, The",medium
260,1972,120.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8,9,-1,-1,-1,"Life and Times of Judge Roy Bean, The",medium
260,1967,138.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Thoroughly Modern Millie,medium
182,1990,107.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Where the Heart Is,medium
1871,2003,85.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-1,-1,-1,-1,-1,Dumb and Dumberer: When Harry Met Lloyd,low
417,2003,81.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,From Justin to Kelly,low
772,2003,116.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,82,-1,-1,-1,Hollywood Homicide,low
299,2003,81.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,-1,-1,-1,-1,-1,Rugrats Go Wild!,low
153,2002,91.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Jet Lag (Décalage horaire),low
587,2003,96.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Alex and Emma,low
16372,2002,113.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,22,-1,-1,-1,-1,28 Days Later,medium
5419,2003,106.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,-1,-1,-1,-1,-1,Charlie's Angels: Full Throttle,low
240,2001,102.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,-1,-1,-1,-1,-1,Fulltime Killer (Chuen jik sat sau),medium
130,2001,104.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,-1,-1,-1,-1,-1,"Bank, The",medium
426,1974,92.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Ali: Fear Eats the Soul (Angst essen Seele auf),medium
248,1956,105.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Anastasia,medium
359,1992,115.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,99,-1,-1,-1,"Babe, The",low
180,1991,115.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,-1,-1,-1,-1,-1,Flight of the Intruder,low
178,1977,95.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,Fun with Dick and Jane,medium
110,1979,112.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,-1,-1,-1,-1,-1,"Main Event, The",low
339,1992,108.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,-1,-1,-1,-1,-1,Mr. Baseball,low
146,1960,91.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Never on Sunday (Pote tin Kyriaki),medium
197,1987,116.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,-1,-1,-1,-1,-1,Nuts,medium
113,1991,98.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Rhapsody in August (Hachi-gatsu no kyôshikyoku),medium
112,1952,115.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,-1,-1,-1,-1,-1,Scaramouche,medium
121,1970,90.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Start the Revolution Without Me,medium
769,1976,126.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,20,-1,-1,-1,-1,"Tenant, The (Locataire, Le)",medium
149,1993,112.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,70,-1,-1,-1,"Hour of the Pig, The",medium
688,1972,94.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,"What's Up, Doc?",medium
6970,2003,138.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,-1,-1,-1,-1,-1,Hulk,low
2834,2003,95.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,"Legally Blonde 2: Red, White & Blonde",low
839,2003,88.0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,75,-1,-1,-1,Sinbad: Legend of the Seven Seas,medium
11546,2003,109.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,-1,-1,-1,-1,-1,Terminator 3: Rise of the Machines,medium
1492,2003,102.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,-1,-1,-1,-1,-1,Swimming Pool,medium
37227,2003,143.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,66,60,-1,-1,Pirates of the Caribbean: The Curse of the Black Pearl,medium
6518,2003,110.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,-1,52,-1,-1,-1,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",low
473,2002,99.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,"Cuckoo, The (Kukushka)",medium
298,2003,113.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,I Capture the Castle,medium
238,2003,103.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Northfork,medium
